Filename,Labels,Category
9V49HCOSNrQ.mp3,"Grunt,Speech",Human Sounds
9vbsI9xFuo8.mp3,"Music,Soundtrack music,Angry music",Musical Instruments
9VE1-3q27Qg.mp3,"Music,Breaking",Musical Instruments
9VLCK2iTxhY.mp3,"Pump (liquid),Water",Environmental Sounds
9VQlVWRvTuU.mp3,"Walk, footsteps,Speech,Outside, rural or natural",Human Sounds
9vWaSZxPqzk.mp3,Sonar,Miscellaneous
9VziOIkNXsE.mp3,"Bicycle,Vehicle,Speech",Human Sounds
9w9j2IPMtu8.mp3,"Boat, Water vehicle,Ship",Environmental Sounds
9wkgTdE7nz8.mp3,"Door,Male speech, man speaking,Chuckle, chortle,Slam,Speech",Human Sounds
9wLrpOhqbJc.mp3,Sizzle,Miscellaneous
9wMeb3Q-IiQ.mp3,"Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster",Animal Sounds
9WN2SkPym_w.mp3,Change ringing (campanology),Miscellaneous
9WrIbJC_C7A.mp3,"Music,Squeak",Musical Instruments
9WtK0gh4ugE.mp3,"Ambulance (siren),Emergency vehicle,Siren,Police car (siren)",Miscellaneous
9wYmnN99riA.mp3,"Speech,Light engine (high frequency)",Human Sounds
9XBiG9vs-Us.mp3,"Clock,Music,Speech,Inside, small room",Human Sounds
9XFgzi6H3Eo.mp3,Car alarm,Vehicle Sounds
9xLXQP-tulE.mp3,"Scissors,Speech,Inside, small room",Human Sounds
9xm0YLR853E.mp3,"Speech,Children playing",Human Sounds
9xotWBSbhBw.mp3,"Sanding,Rub",Miscellaneous
9xV0nmojVeg.mp3,"Guitar,Acoustic guitar,Music,Strum,Harmonic,Plucked string instrument",Musical Instruments
9xvmNaF73fo.mp3,"Writing,Speech,Child speech, kid speaking",Human Sounds
9Y7BLfkWJaQ.mp3,Mantra,Miscellaneous
9Y8NR6nDxjk.mp3,"Timpani,Music",Musical Instruments
9Ycf6vsdAhk.mp3,"Creak,Mechanisms",Miscellaneous
9ye2Fn62xDc.mp3,"Scrape,Vehicle,Car",Vehicle Sounds
9yjVwRI5aiU.mp3,"Cello,Double bass,Bowed string instrument",Miscellaneous
9YSvwsbk9Dw.mp3,Waterfall,Environmental Sounds
9yZ1v9fFct8.mp3,"Whack, thwack",Miscellaneous
9z4YXc9rjTo.mp3,"Jazz,Music,Soundtrack music",Musical Instruments
9ZAmdxKLnhs.mp3,"Music,Rhythm and blues,Song",Musical Instruments
9ZbQ0UwwQKE.mp3,Stomach rumble,Miscellaneous
9ZCHzzCh5nk.mp3,"Cello,Double bass,Bowed string instrument",Miscellaneous
9ze7_2YMoXo.mp3,String section,Miscellaneous
9ZeoYezrI7Q.mp3,"Music,Crunch",Musical Instruments
9zfId46t1vM.mp3,"Squeal,Speech",Human Sounds
9ZilD_4pi7E.mp3,"Music,Ping",Musical Instruments
9ZinCW4jTeE.mp3,"Country,Music,Music of Latin America,Bluegrass,Salsa music",Musical Instruments
9zK9Bl58kRk.mp3,"Propeller, airscrew",Miscellaneous
9ZryMX2UtAo.mp3,"Music,Happy music",Musical Instruments
9zW-E0XdWdw.mp3,"Singing,Country,Music,Female singing",Human Sounds
9ZWmZdgrE78.mp3,"Music,Mandolin,Ukulele",Musical Instruments
9ZYj5toEbGA.mp3,"Skateboard,Crackle",Miscellaneous
9_9E2_lmawA.mp3,Noise,Miscellaneous
9_EaMgDuqgY.mp3,"Mains hum,Hum",Miscellaneous
9_eXYyA8N18.mp3,"Speech,Clapping,Child speech, kid speaking",Human Sounds
9_L9CXHPd9M.mp3,"Boat, Water vehicle,Wind,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
9_PL623vf5o.mp3,"Water,Speech,Gush",Human Sounds
9_q88T-xmPg.mp3,"Rain,Rain on surface",Environmental Sounds
9_rQrzfoKGU.mp3,"Engine,Vehicle,Speech,Air brake",Human Sounds
9_V_alotQSs.mp3,"Music,Reggae,Pulse",Musical Instruments
a-3cZREZh3k.mp3,"Music,Musical instrument,Rattle (instrument),Marimba, xylophone",Musical Instruments
a-50MIDkzKc.mp3,Coin (dropping),Miscellaneous
A-GNszKtjJc.mp3,Car alarm,Vehicle Sounds
A-IzSI1ysmc.mp3,"Ambulance (siren),Emergency vehicle,Siren",Miscellaneous
A-Mg-FwSkiU.mp3,Stream,Environmental Sounds
a-NddvpUTi8.mp3,"Music,Crunch,Speech",Human Sounds
A-oSBMP-Zy4.mp3,"Singing,Humming,Music,Vocal music,A capella",Human Sounds
A-OZ4_eEMRo.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
A-QYRlK7cd8.mp3,"Rain,Raindrop",Environmental Sounds
a-RitCsJEJw.mp3,"Music,Shuffling cards,Speech",Human Sounds
A-xnMFhk62M.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion,Singing bowl",Human Sounds
A-YKT8XB0xg.mp3,Fart,Miscellaneous
a0eHEkDQ7YI.mp3,Biting,Miscellaneous
a0fymQ8ppG0.mp3,"Noise,Speech",Human Sounds
A0hl8W3RF5c.mp3,"Train horn,Train whistle,Steam whistle,Steam,Hiss",Vehicle Sounds
a0J_3H4alPk.mp3,"Burping, eructation",Miscellaneous
A0J_487VquE.mp3,"Shuffling cards,Speech",Human Sounds
a0om8KHQhFQ.mp3,"Clarinet,Keyboard (musical),Piano",Musical Instruments
A0Ro_f5kzc8.mp3,"Music,Crack",Musical Instruments
A0XXmVts1y0.mp3,"Electronic music,Music,Techno",Musical Instruments
a18gR7Jc7s4.mp3,"Crumpling, crinkling,Inside, small room",Miscellaneous
a1Dch1ez9fY.mp3,"Cowbell,Drum,Rimshot,Bass drum,Percussion",Animal Sounds
A1hc4FYABUA.mp3,"Brass instrument,Trumpet",Musical Instruments
A1qKwuz07ss.mp3,"Tabla,Pizzicato,Percussion",Miscellaneous
a1tG1JLWeVY.mp3,"Music,Tick-tock,Speech",Human Sounds
A1TNpj9hHW0.mp3,"Mechanical fan,Speech",Human Sounds
A1vkiLZfAMs.mp3,Clarinet,Miscellaneous
a23vS080B2E.mp3,Waterfall,Environmental Sounds
A2gzc0nxgD0.mp3,"Wood block,Percussion",Miscellaneous
a2Iik1XpkDk.mp3,"Ice cream truck, ice cream van,Vehicle,Speech",Human Sounds
A2NtJ12KIuU.mp3,"Music,Ping",Musical Instruments
a2prr9ZiFxA.mp3,"Sink (filling or washing),Water tap, faucet,Water",Environmental Sounds
a2QxlP5DAYQ.mp3,"Didgeridoo,Electronic music,Music",Musical Instruments
a2UsrO-xhs8.mp3,Sliding door,Miscellaneous
a2Wuroc8DQU.mp3,"Traditional music,Music,Middle Eastern music,Music of Bollywood",Musical Instruments
A3a5-aOyIJk.mp3,Whip,Miscellaneous
A3CJkhyupM0.mp3,"Emergency vehicle,Siren,Police car (siren)",Miscellaneous
a3jZ7QBDhgc.mp3,"Alarm,Vehicle",Vehicle Sounds
A3KG0CzTEsI.mp3,"Buzzer,Truck",Vehicle Sounds
A3qSwYZmjl0.mp3,Coin (dropping),Miscellaneous
a3RfULw7aAY.mp3,Car passing by,Vehicle Sounds
a3UQ9Je4xQM.mp3,"Canidae, dogs, wolves,Domestic animals, pets,Speech,Dog,Growling,Animal,Inside, small room",Animal Sounds
A3wWsW2Jzvo.mp3,"Music,Squish,Speech",Human Sounds
A43JOxLa5MM.mp3,"Fowl,Cluck,Chicken, rooster",Animal Sounds
A458iJLZGvg.mp3,"Laughter,Speech,Hands,Child speech, kid speaking,Inside, small room",Human Sounds
a46fFNSxAXU.mp3,"Engine,Rattle,Vehicle",Vehicle Sounds
A49MX2yGR_s.mp3,"Speech,Boing",Human Sounds
a4BjqKd8FsI.mp3,"Music,Vibraphone",Musical Instruments
a4dgvEncdKE.mp3,"Walk, footsteps",Miscellaneous
a4fUW7CX0x0.mp3,"Whoosh, swoosh, swish",Miscellaneous
a4HgsaaMErU.mp3,"Jackhammer,Motorcycle,Vehicle",Vehicle Sounds
a4jcJ7QZ-OQ.mp3,"Music,Cacophony,Inside, large room or hall",Musical Instruments
A4jSRfZ6yd0.mp3,"Music of Africa,Music,Rattle (instrument)",Musical Instruments
a4qJQUK3sDE.mp3,"Music,Ding-dong,Speech",Human Sounds
A4vwbziwPm8.mp3,"Funk,Music,A capella",Musical Instruments
A58nnmnhfUo.mp3,"Bird,Bird vocalization, bird call, bird song,Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster,Livestock, farm animals, working animals",Animal Sounds
a59ivTlYoNk.mp3,Screaming,Human Sounds
a5EL5rj_058.mp3,"Cash register,Speech",Human Sounds
A5lX7rsPIDw.mp3,"Flamenco,Guitar,Acoustic guitar,Music,Musical instrument,Speech,Plucked string instrument",Human Sounds
A5RP_P_aFsk.mp3,"Wedding music,Vibraphone",Miscellaneous
a5vTn5286-A.mp3,"Skidding,Vehicle,Tire squeal,Car",Vehicle Sounds
A60nOXvCEv4.mp3,"Speech,Gush",Human Sounds
A66FeoLZelA.mp3,"Squish,Speech",Human Sounds
A67lyBRPevM.mp3,Explosion,Miscellaneous
A68tYY9AA9Q.mp3,"Propeller, airscrew,Vehicle,Helicopter,Fixed-wing aircraft, airplane,Aircraft",Vehicle Sounds
A6FWTmMEGEA.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
a6Hb-Vr4ksE.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",Miscellaneous
A6Hd73VnpdE.mp3,Tuning fork,Miscellaneous
A6I3JI4vJv0.mp3,"Bouncing,Speech",Human Sounds
A6ilKRqIDH4.mp3,"Scratching (performance technique),Sampler,Music,Scratch,Dubstep,Drum machine",Musical Instruments
A6p86Kp6tDE.mp3,"Rain,Raindrop,Thunderstorm,Thunder",Environmental Sounds
a6RbnrOOc-M.mp3,"Sheep,Bleat,Speech,Animal",Animal Sounds
A6T7Pu4pL1M.mp3,"Singing,Music,Choir,Vocal music,A capella",Human Sounds
A6TdlZiEF6U.mp3,"Music,Clapping",Musical Instruments
A6xkwSUGb6w.mp3,"Whip,Whoosh, swoosh, swish",Miscellaneous
a70NNOiWZzg.mp3,"Flamenco,Music,Speech",Human Sounds
A737TB0brQI.mp3,"Liquid,Water,Speech,Gush",Human Sounds
A74lbeD1k1o.mp3,"Wind,Rustle,Sound effect",Environmental Sounds
A7DQjMwCtI8.mp3,Car passing by,Vehicle Sounds
a7g3P1HGV4E.mp3,Rustling leaves,Miscellaneous
A7H5hYSZQkM.mp3,"Wheeze,Speech",Human Sounds
a7I-8v9uZis.mp3,"Music,Shatter,Speech",Human Sounds
A7j0RGqTVP4.mp3,Flap,Miscellaneous
A7mA5CKhl4w.mp3,"Drip,Speech,Inside, small room",Human Sounds
A7Mfor8ADM0.mp3,"Engine,Idling,Rattle",Vehicle Sounds
A7pW5W-4snM.mp3,Vacuum cleaner,Machine and Tool Sounds
A7RgbrJYe_s.mp3,"Music,Scratch",Musical Instruments
a7WAfwKi88Q.mp3,"Conversation,Babbling,Female speech, woman speaking,Music,Speech",Human Sounds
a7XwPgmB0ro.mp3,"Speech,Child speech, kid speaking,Children playing,Outside, rural or natural",Human Sounds
a7ztJc0dikA.mp3,Foghorn,Miscellaneous
A8b-0yWXBCE.mp3,"Sampler,Drum and bass,House music,Music,Dubstep,Electronic dance music,Drum machine,Grunge,Dance music",Musical Instruments
A8gbOIvxvMA.mp3,"Cello,Double bass,Bowed string instrument",Miscellaneous
A8H0c7S3z84.mp3,"Tap,Speech",Human Sounds
A8L0mC1_Geg.mp3,"Bird,Bird vocalization, bird call, bird song,Bird flight, flapping wings,Chirp, tweet,Coo,Pigeon, dove",Animal Sounds
a8lTHIkElQs.mp3,"Railroad car, train wagon,Train horn,Rail transport,Train",Vehicle Sounds
A8o272XEOZc.mp3,"Speech,Camera",Human Sounds
A8qDKF9z1oA.mp3,"Music,Bellow",Musical Instruments
A91s78YZt-Y.mp3,Fart,Miscellaneous
A9BPTZOvFBU.mp3,Sidetone,Miscellaneous
a9B_HA3y8WQ.mp3,Bus,Vehicle Sounds
A9ECxUIqw6s.mp3,"Music,Happy music",Musical Instruments
a9iCA_YXm-Y.mp3,"Narration, monologue,Snicker,Speech",Human Sounds
a9IWde0n0Cg.mp3,Boiling,Miscellaneous
A9KMqwqLboE.mp3,"Reversing beeps,Truck,Vehicle",Vehicle Sounds
A9LkQyImgNI.mp3,"Cello,Double bass,String section,Violin, fiddle,Bowed string instrument",Musical Instruments
A9xrvsmJhjo.mp3,"Trickle, dribble",Miscellaneous
AA0N8XMqx9s.mp3,"Boat, Water vehicle,Wind,Rowboat, canoe, kayak,Wind noise (microphone)",Environmental Sounds
aAbdei_9yNE.mp3,"Speech,Throat clearing",Human Sounds
AABgGgkXH94.mp3,"Conversation,Female speech, woman speaking,Speech",Human Sounds
AabLItDN-qk.mp3,"Fill (with liquid),Speech",Human Sounds
AACQBaSIzog.mp3,"Goat,Speech,Livestock, farm animals, working animals,Animal",Animal Sounds
AahgXCrU1ZQ.mp3,"Chainsaw,Speech,Outside, urban or manmade",Human Sounds
AaIyiZzru1o.mp3,"Singing,Hands",Human Sounds
aAKW2iCa35g.mp3,Foghorn,Miscellaneous
aAnCOKxPgaA.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
AAoqx07aTRI.mp3,"Electronic music,Music,Noise",Musical Instruments
AAP5pAB-4jM.mp3,"Glass,Music,Breaking",Musical Instruments
AAWe4zRLVVU.mp3,"Timpani,Music",Musical Instruments
aaWs--ahZUg.mp3,"Organ,Electronic organ",Miscellaneous
aAXnk3w39Ow.mp3,"Bird,Bird vocalization, bird call, bird song,Rustling leaves",Animal Sounds
AAyqgdDOUYA.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
AAySJVt6bys.mp3,Hammer,Miscellaneous
AB--KnXO_0c.mp3,Gong,Miscellaneous
Ab1MAIKOmBU.mp3,"Throbbing,Hum",Miscellaneous
aB3_CIlkwzQ.mp3,"Ice cream truck, ice cream van,Music,Speech",Human Sounds
aB4VvvuSPcg.mp3,"Pig,Animal",Animal Sounds
AbAAdwlHudo.mp3,"Filing (rasp),Rub,Wood",Miscellaneous
aBbdPO4U7Cc.mp3,Crackle,Miscellaneous
aBBlkULIznI.mp3,"Pour,Speech",Human Sounds
ABCUrbSmLuo.mp3,"Speech,Baby cry, infant cry",Human Sounds
Abezh6k-jOM.mp3,"Engine knocking,Lawn mower,Engine,Idling,Vehicle",Vehicle Sounds
ABf_0EVfFR0.mp3,"Insect,Mosquito,Fly, housefly",Animal Sounds
AbG--Dq3t7Y.mp3,"Tearing,Speech,Crumpling, crinkling",Human Sounds
ABH4iCT5Iik.mp3,"Singing,Music,Tambourine,Choir,Vocal music",Human Sounds
aBHdl_TiseI.mp3,"Bicycle,Vibration,Vehicle,Speech",Human Sounds
aBI4otPGdKU.mp3,"Harmonica,Wind instrument, woodwind instrument",Environmental Sounds
abkHKDE-IDc.mp3,"Music,Ukulele,Speech",Human Sounds
ablBCBK9ZHM.mp3,Buzzer,Miscellaneous
ABNmO9SewG8.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
abqYkjT2zf4.mp3,Squeal,Miscellaneous
ABr4Q_ecoPw.mp3,"Disco,Funk,Music",Musical Instruments
ABs3qGwvW-U.mp3,"Basketball bounce,Speech",Human Sounds
ABsCEKemTpQ.mp3,"Clicking,Speech",Human Sounds
ABSLnckbB8w.mp3,"New-age music,Music,Ambient music",Musical Instruments
ABTcpIZE_mM.mp3,"Ding,Clang",Miscellaneous
ABUQP_h7RTI.mp3,"Telephone,Speech,Inside, small room",Human Sounds
AbXauqq9ayY.mp3,"Brass instrument,Saxophone",Musical Instruments
ABxbI3HIQbk.mp3,Frying (food),Miscellaneous
aBXntqgPo6Q.mp3,"Bass guitar,Reverberation,Guitar,Music,Musical instrument,Distortion",Musical Instruments
AbXpwy6Xd_4.mp3,"Toothbrush,Speech",Human Sounds
AC41T8MHStg.mp3,"Smoke detector, smoke alarm,Telephone dialing, DTMF,Beep, bleep,Speech",Animal Sounds
AC4ITIdiccw.mp3,"Clarinet,Wind instrument, woodwind instrument",Environmental Sounds
Ac4M-EkdkDs.mp3,"Heart murmur,Music,Outside, urban or manmade",Musical Instruments
Ac5TUAdVR1U.mp3,"Biting,Accelerating, revving, vroom,Race car, auto racing",Miscellaneous
aC8bd3sac1w.mp3,"Pulleys,Mechanisms",Miscellaneous
aCA4yiPfFIg.mp3,"Scratching (performance technique),Electronic music,Music",Musical Instruments
ACBYdWAS1DA.mp3,Radio,Miscellaneous
acEHGV7Gq6U.mp3,"Heavy metal,Music,Progressive rock",Musical Instruments
ACGuC6SH4V4.mp3,"Field recording,Vehicle,Car",Vehicle Sounds
AcJXSEfGGcI.mp3,"Vehicle,Helicopter,Aircraft",Vehicle Sounds
Aclv9drugo0.mp3,"Burping, eructation,Speech",Human Sounds
AcNCcWJezXI.mp3,"Harmonica,Wind instrument, woodwind instrument",Environmental Sounds
aCocQa2Bcuc.mp3,Tuning fork,Miscellaneous
acoqKEVczug.mp3,"Smoke detector, smoke alarm",Miscellaneous
ACPEFXeCx9k.mp3,"Rain,Rustle,Rain on surface",Environmental Sounds
ACSkISqebAA.mp3,"Sink (filling or washing),Water",Environmental Sounds
acsnaLCTPSk.mp3,"Zither,Pizzicato",Miscellaneous
aCt1gdSARiU.mp3,"Basketball bounce,Speech",Human Sounds
aCUZuMblJPg.mp3,"Electric guitar,Guitar,Music,Musical instrument,Plucked string instrument,Synthesizer",Musical Instruments
acvV6yYNc7Y.mp3,"Ice cream truck, ice cream van,Music,Truck,Vehicle",Musical Instruments
ACWNRYsyMGk.mp3,Finger snapping,Miscellaneous
AcX1B_Pr-RQ.mp3,"Music,Rhythm and blues,Zing",Musical Instruments
AcX6rAwFTiY.mp3,"Humming,Music",Musical Instruments
aCX6vJhHO2c.mp3,"Flap,Accelerating, revving, vroom,Car,Race car, auto racing",Vehicle Sounds
AcYJvz2tqkA.mp3,"Harp,Pizzicato",Miscellaneous
Ad1XphQUj1Q.mp3,Whir,Miscellaneous
AD3aI9avJ8Q.mp3,"Music,Middle Eastern music",Musical Instruments
ad6gQQ_0evk.mp3,"Banjo,Music",Musical Instruments
ad6lpG9Q5ZE.mp3,"Plop,Speech",Human Sounds
ad6UhYwTXXQ.mp3,"Carnatic music,Mantra,Music",Musical Instruments
Ad75T8LoCvU.mp3,Scrape,Miscellaneous
ADffHhHMtjU.mp3,"Music,Lullaby,Soundtrack music",Musical Instruments
ADfGYZobXbA.mp3,"Fill (with liquid),Speech",Human Sounds
ADgA1beJaTc.mp3,"Music,Speech,Exciting music",Human Sounds
adh99_Q735w.mp3,Gong,Miscellaneous
ADjyDcauxzM.mp3,"Dog,Growling,Animal",Animal Sounds
ADKdn23-RYA.mp3,"Hands,Inside, small room",Miscellaneous
aDKmQyQPjGQ.mp3,"Organ,Hammond organ",Miscellaneous
ADPSmeFofpo.mp3,"Drum and bass,Music,Techno,Buzz,Dubstep,Electronic dance music,Electronica",Musical Instruments
ADRK_NkQ-eU.mp3,Jackhammer,Miscellaneous
aDs6cPt4Zi4.mp3,Patter,Miscellaneous
Adx8YwotoOY.mp3,"Boat, Water vehicle,Ship",Environmental Sounds
aDxgGqd05S0.mp3,"Biting,Speech",Human Sounds
AdxKsUW2mAo.mp3,"Chant,Music",Musical Instruments
ADxuhHNZVCc.mp3,"Singing,Music,Opera",Human Sounds
adYFXYPqo2M.mp3,"Music,Ska,Song,Rock and roll",Musical Instruments
aD_CFBDRdUw.mp3,"Noise,White noise",Miscellaneous
aE2MuxwZJSo.mp3,"Bagpipes,Wind instrument, woodwind instrument",Environmental Sounds
ae2q4jEGHeA.mp3,Light engine (high frequency),Miscellaneous
Ae8o_FMI0Xs.mp3,"Scratching (performance technique),Sampler,House music,Music,Drum machine,Hip hop music",Musical Instruments
AEA7rHzk2V8.mp3,"Speech,Speech synthesizer",Human Sounds
AedlWfHafgw.mp3,"Basketball bounce,Speech,Tire squeal,Car",Human Sounds
AeDNy6Ff7VE.mp3,"Music,Tap",Musical Instruments
AEes_bWqnh0.mp3,Stomach rumble,Miscellaneous
AeFH_7umjh0.mp3,"Smoke detector, smoke alarm,Speech,Fire alarm",Human Sounds
aeHCq6fFkNo.mp3,"Bicycle,Music",Musical Instruments
AElgGuUSSKE.mp3,"Singing,Music,Opera",Human Sounds
AERuSJe-Ais.mp3,"Foghorn,Speech",Human Sounds
aESAKt3teu0.mp3,Caterwaul,Animal Sounds
AEUe6uKxTv8.mp3,"Engine,Squeak,Speech",Human Sounds
aEvzwCZFeJ0.mp3,"Disco,Music,Speech,Dance music",Human Sounds
AEwkS57P4eE.mp3,"Blues,Music,Male singing",Musical Instruments
AeXDtbfpQlQ.mp3,"Music,Clatter",Musical Instruments
AEyeITzfPa0.mp3,"Mantra,Music of Asia,Music",Musical Instruments
AE_0-t-I50g.mp3,"Sidetone,Speech",Human Sounds
aE_CVWMWK74.mp3,"Music,Boom",Musical Instruments
AF0CtMb81t8.mp3,"Bark,Domestic animals, pets,Bow-wow,Snicker,Speech,Dog,Growling,Animal",Animal Sounds
Af4OOFNWp2Q.mp3,"Crying, sobbing,Music,Speech",Human Sounds
AF7sah5a_DE.mp3,"Guitar,Music,Musical instrument,Steel guitar, slide guitar",Musical Instruments
afavVsmFWds.mp3,"Drum and bass,Christian music,Music",Musical Instruments
afb7pI_01O4.mp3,"Music,Angry music",Musical Instruments
Afe4krYpJs4.mp3,"Hiccup,Speech",Human Sounds
AFGcqc-gfiw.mp3,Printer,Miscellaneous
AfGGAC3vPJI.mp3,"Door,Sliding door,Speech",Human Sounds
aFihQmAXvs0.mp3,Rattle,Miscellaneous
AFJN5sQt1ec.mp3,"Singing,Music,Choir,Vocal music,A capella",Human Sounds
afnR1C7HTh8.mp3,"Radio,Sidetone,Speech",Human Sounds
afr3yoI6CtQ.mp3,Squeal,Miscellaneous
afsW2VeCfak.mp3,Clock,Miscellaneous
AFsX8-IXV-0.mp3,"Knock,Speech",Human Sounds
afvKRNCfIXA.mp3,"Rain,Thunderstorm,Thunder",Environmental Sounds
AFwgR9v62DY.mp3,"Music,Bellow,Speech",Human Sounds
AFwmMFq_xlc.mp3,"Reversing beeps,Music",Musical Instruments
AFwtBviVhhM.mp3,"Reverberation,Effects unit,Electric guitar,Music",Musical Instruments
AFz5TIs_Gug.mp3,"Single-lens reflex camera,Vehicle,Speech,Car",Human Sounds
AG105FogvfY.mp3,"Electric shaver, electric razor,Music,Speech,Inside, small room",Human Sounds
Ag1hCMP1WHk.mp3,Dial tone,Miscellaneous
AG4JUDaFcVU.mp3,"House music,Music,Dubstep,Electronic dance music,Dance music",Musical Instruments
ag4qUrpH9qo.mp3,"Horse,Animal",Animal Sounds
aG5AePYS13k.mp3,"Pink noise,Inside, small room",Miscellaneous
AG7Zm7D4JIE.mp3,"Mouse,Speech",Human Sounds
AGA3hiGZJCo.mp3,"Aircraft engine,Vehicle,Helicopter,Speech,Aircraft",Human Sounds
AgCSBCsHkMk.mp3,"Music,Pour",Musical Instruments
AGLXoFi4dfk.mp3,"Crumpling, crinkling",Miscellaneous
AGNqX_OL-dU.mp3,"Singing,Disco,Music,Rhythm and blues,Ska,Song,Soul music",Human Sounds
Agoupe7nOhk.mp3,"Speech,Boing,Inside, small room",Human Sounds
AGsMCWB1tTk.mp3,"Music,Happy music",Musical Instruments
AgtY6m-b3Gk.mp3,"Guitar,Jazz,Acoustic guitar,Music,Musical instrument,Strum,Plucked string instrument",Musical Instruments
AGTyP86x_Sc.mp3,"Crowd,Battle cry",Miscellaneous
AGuts_6EMhA.mp3,"Whale vocalization,Animal",Animal Sounds
AgVUGzrzJ20.mp3,"Jazz,Music,Musical instrument,Saxophone",Musical Instruments
AgvuL119vYA.mp3,"Sanding,Rub,Wood",Miscellaneous
Ag_YyTCOFqw.mp3,"Sink (filling or washing),Water tap, faucet,Sizzle,Water",Environmental Sounds
Ah-IBgwj2lg.mp3,"Bird,Bird vocalization, bird call, bird song,Hoot,Owl",Animal Sounds
AH2DR9Z7txY.mp3,Snake,Miscellaneous
aHAgeOx1cBM.mp3,Hair dryer,Miscellaneous
AhcY8QVSLtM.mp3,"Chainsaw,Tools,Wood",Machine and Tool Sounds
aHEAK0iWqKk.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",Miscellaneous
AhhJYe2nUdU.mp3,"Foghorn,Music,Speech,Outside, rural or natural",Human Sounds
AHiWh9c1s94.mp3,Change ringing (campanology),Miscellaneous
aHKqFDRglTM.mp3,Alarm clock,Miscellaneous
AHm_49I6rzM.mp3,"Fusillade,Gunshot, gunfire,Speech",Human Sounds
AHom7lBbtoY.mp3,"Train horn,Rail transport,Train,Clickety-clack",Vehicle Sounds
AHoWincIkzc.mp3,"Applause,Male speech, man speaking,Speech",Human Sounds
AHPRhJ4u0ss.mp3,"Quack,Speech",Human Sounds
AHrUfa2H_5s.mp3,"Carnatic music,Music,Musical instrument",Musical Instruments
ahVXPsYpUuE.mp3,"Run,Speech,Outside, urban or manmade",Human Sounds
Ahx7ErCYOBE.mp3,"Wood block,Drum,Drum roll,Percussion",Musical Instruments
aI2rrG9BQqc.mp3,"Wind chime,Chime",Environmental Sounds
aI8IyTSf8s8.mp3,"Slosh,Speech,Outside, urban or manmade",Human Sounds
AIDJFkDURPY.mp3,"Lawn mower,Engine,Idling,Vehicle",Vehicle Sounds
AIHGsEfe0Yo.mp3,Tuning fork,Miscellaneous
AiHZ9hODcXg.mp3,"Dial tone,Sidetone,Speech,Inside, small room",Human Sounds
aiJj3Z6pu9s.mp3,"Music,Rumble",Musical Instruments
aikik3OeI1g.mp3,"Heart sounds, heartbeat",Miscellaneous
Ail32Z1T4QM.mp3,"Music,Ambient music",Musical Instruments
AiLw2qlOGhY.mp3,"Tick,Speech",Human Sounds
AiS6rifzhEY.mp3,"Echo,Sonar",Miscellaneous
AiTG6T9pTcM.mp3,"Wild animals,Environmental noise,Speech,Animal",Animal Sounds
aItOEVYnpHA.mp3,"Music,Exciting music",Musical Instruments
AIuayXjDos8.mp3,"Music,Musical instrument,Ukulele,Speech,Plucked string instrument",Human Sounds
AiV8hsnubyA.mp3,"Music,Vehicle,Speech,Traffic noise, roadway noise",Human Sounds
AIVt3e5EVtc.mp3,"Cough,Music,Speech,Inside, small room",Human Sounds
aIXGe5fsx7A.mp3,"Engine,Vehicle,Noise,Car",Vehicle Sounds
aiyBTv4PKcM.mp3,"Scissors,Speech",Human Sounds
aj1pv3GKtZY.mp3,"Telephone,Speech,Inside, small room",Human Sounds
AJ2_gn8V2fo.mp3,"Basketball bounce,Trickle, dribble,Speech",Human Sounds
Aj8BKEbijso.mp3,"Door,Sliding door",Miscellaneous
Aja7pKNUbY4.mp3,"Railroad car, train wagon,Train horn,Rail transport,Steam whistle,Steam,Train,Hiss",Vehicle Sounds
AjAg6xI6uDA.mp3,"Siren,Civil defense siren",Miscellaneous
aJBG1VNtqNg.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
AJeRSlZuZbk.mp3,"Carnatic music,Music,Musical instrument",Musical Instruments
aJHv6TV7JpY.mp3,"New-age music,Music,Music of Bollywood",Musical Instruments
AJj6GGLaIfI.mp3,"Folk music,Jazz,Music",Musical Instruments
AjjQqd0eLzw.mp3,"Music,Theremin",Musical Instruments
AJLUD830PV0.mp3,"Music of Asia,Jingle (music),Music",Musical Instruments
AjLuenrAsbE.mp3,"Blues,Electric guitar,Music,Psychedelic rock",Musical Instruments
AjLX_1rBDPM.mp3,"Carnatic music,Music,Musical instrument,Classical music",Musical Instruments
ajMa6azANNw.mp3,"Explosion,Eruption,Speech",Human Sounds
AjmZCg_sYc8.mp3,"Wild animals,Squeal,Dog,Animal",Animal Sounds
